,year,month,adm_code,so2
29646,2019,9,540600,65.76096370503608
29647,2019,9,360100,94.80588235294118
29648,2019,9,511300,69.62250869307098
29649,2019,9,320100,83.9607000795545
29650,2019,9,450100,79.75103968783694
29651,2019,9,350700,67.49899824693213
29652,2019,9,320600,73.67579647031859
29653,2019,9,411300,91.56569955874888
29654,2019,9,511000,72.99641719745223
29655,2019,9,330200,69.68572422590746
29656,2019,9,350900,69.59824621147625
29657,2019,9,533300,93.86166037735849
29658,2019,9,510400,116.14366448542535
29659,2019,9,211100,109.26906666666666
29660,2019,9,410400,97.523332900039
29661,2019,9,620800,88.22726447631149
29662,2019,9,360300,88.64984317080125
29663,2019,9,350300,66.38237834725021
29664,2019,9,410900,113.85831766917293
29665,2019,9,530800,101.03546989927983
29666,2019,9,230900,58.71738790813935
29667,2019,9,230200,70.00525276461295
29669,2019,9,522600,81.76303213803669
29670,2019,9,522700,84.39190849396314
29671,2019,9,522300,92.68358882473953
29672,2019,9,450700,84.40008580928885
29673,2019,9,130300,96.72657487510662
29674,2019,9,370200,96.52888527257933
29675,2019,9,441800,72.68974480151229
29676,2019,9,621000,89.76236420548702
29679,2019,9,530300,87.1473324108241
29680,2019,9,330800,74.2185898999756
29681,2019,9,350500,71.27759967942296
29682,2019,9,540200,64.31998919178575
29683,2019,9,371100,95.30301307561115
29684,2019,9,411200,79.93792394655704
29685,2019,9,350400,65.24534939759036
29686,2019,9,460200,66.90511398644486
29687,2019,9,350200,73.23159399571122
29688,2019,9,540500,77.88975335209402
29689,2019,9,440500,85.70765171503957
29690,2019,9,441500,70.85798676748583
29691,2019,9,611000,88.3278180481143
29692,2019,9,411400,112.31841175909135
29693,2019,9,310000,75.73210253685748
29694,2019,9,361100,89.53047038659302
29695,2019,9,440200,73.24146949698924
29696,2019,9,430500,82.51857527876129
29697,2019,9,330600,66.39409249902837
29698,2019,9,440300,80.5642256902761
29700,2019,9,210100,122.593147751606
29701,2019,9,420300,76.48420450545582
29703,2019,9,130100,103.56963778655032
29704,2019,9,640200,126.74723464344552
29706,2019,9,230500,72.77286591251303
29707,2019,9,140600,111.6796377656236
29708,2019,9,220300,80.37897138845007
29709,2019,9,220700,75.4923940149626
29710,2019,9,320500,81.80664395229984
29711,2019,9,321300,90.62619076329435
29712,2019,9,341300,105.90902519619992
29713,2019,9,231200,70.47050684532479
29714,2019,9,421300,92.56689986882378
29715,2019,9,510900,76.10141744859253
29716,2019,9,654200,84.77408932820795
29718,2019,9,331000,63.90741588464179
29719,2019,9,140100,107.0351794292173
29720,2019,9,370900,103.28694755830435
29721,2019,9,321200,75.91888968997837
29722,2019,9,130200,116.82119065984152
29723,2019,9,120000,113.38304835146855
29725,2019,9,620500,89.4742312072893
29726,2019,9,211200,91.28572430726061
29728,2019,9,220500,66.01148472649776
29729,2019,9,150500,81.69650668286756
29730,2019,9,610200,85.54462895692787
29731,2019,9,340700,95.08863473909936
29732,2019,9,520600,77.12415336236091
29734,2019,9,650400,79.14510631603785
29737,2019,9,371000,87.00844178684488
29738,2019,9,370700,104.37428661022264
29739,2019,9,610500,82.705234375
29740,2019,9,330300,65.29314285714285
29742,2019,9,532600,92.87369102882435
29743,2019,9,150300,227.02196531791907
29744,2019,9,150900,105.36835311900273
29745,2019,9,650100,92.67415292743087
29746,2019,9,320200,81.13395709721588
29747,2019,9,340200,88.0151168922482
29748,2019,9,640300,108.0810350897782
29749,2019,9,450400,74.44785386484298
29752,2019,9,420100,108.32795632212434
29753,2019,9,620600,100.15073770981422
29754,2019,9,610100,83.81542978637238
29755,2019,9,630100,98.99738391105298
29756,2019,9,532800,100.7473836160231
29757,2019,9,152500,91.84569061681977
29759,2019,9,421200,94.23680158380995
29760,2019,9,610400,80.9883812524616
29761,2019,9,810000,74.84713375796179
29762,2019,9,430300,93.05368834570056
29763,2019,9,433100,63.572008681649514
29764,2019,9,420600,93.49750212585035
29765,2019,9,420900,101.77590903707213
29766,2019,9,140900,105.9984294196514
29767,2019,9,410700,112.74158946855192
29768,2019,9,360500,115.43466204506066
29769,2019,9,411500,97.17401417811254
29770,2019,9,130500,109.51811135716545
29771,2019,9,152200,73.18133942303211
29772,2019,9,320300,104.77489098837209
29773,2019,9,411000,111.71537196876284
29774,2019,9,341800,69.24626414442429
29775,2019,9,511800,97.69874804381847
29776,2019,9,370600,97.31918579471633
29777,2019,9,610600,86.73475798008
29778,2019,9,222400,67.54444583751254
29779,2019,9,320900,72.22449394083
29780,2019,9,321000,77.2585635359116
29781,2019,9,441700,74.13928150765607
29782,2019,9,140300,104.45717937792926
29783,2019,9,230700,61.69387910663922
29784,2019,9,654000,92.14799347471453
29785,2019,9,511500,79.11264499264826
29786,2019,9,420500,86.94424982484236
29787,2019,9,360900,90.45265239646348
29788,2019,9,430900,87.33949801849406
29789,2019,9,640100,119.12748112943808
29790,2019,9,360600,104.47741147741148
29791,2019,9,210800,93.72818311874106
29792,2019,9,431100,80.66515159082962
29793,2019,9,610800,102.5570847811769
29794,2019,9,450900,75.64626998223801
29795,2019,9,632700,73.95462230135101
29796,2019,9,530400,97.52827627808777
29797,2019,9,430600,95.38207307329121
29798,2019,9,445300,74.64857351865399
29799,2019,9,140800,83.01909968758875
29800,2019,9,370400,119.06407119021135
29801,2019,9,440800,82.01082658633025
29802,2019,9,430800,65.89828597203429
29803,2019,9,130700,101.8812869069436
29804,2019,9,620700,93.91467832604621
29805,2019,9,350600,69.54584412106063
29806,2019,9,220100,71.44797791481429
29807,2019,9,430100,92.24250781393638
29808,2019,9,140400,99.7462069948002
29809,2019,9,530600,99.10159828476756
29810,2019,9,441200,74.9006909118518
29811,2019,9,321100,81.81969448990725
29812,2019,9,410100,94.03261744966443
29814,2019,9,442000,85.71552298467688
29815,2019,9,640500,103.6377031419285
29816,2019,9,500000,82.12908541253098
29817,2019,9,330900,79.38040600176522
29818,2019,9,411600,107.75008591065293
29819,2019,9,440400,83.69753086419753
29820,2019,9,430200,88.87462132317013
29821,2019,9,411700,102.83212934296526
29822,2019,9,512000,74.62129957177434
29823,2019,9,370300,103.28285857071464
29824,2019,9,510300,72.68453405458568
29825,2019,9,520300,85.91165227240549
29826,2019,10,513200,100.01660115781146
29827,2019,10,652900,100.90751829673985
29829,2019,10,152900,111.02263105135916
29830,2019,10,654300,104.87952549349257
29831,2019,10,542500,77.9146570854259
29832,2019,10,610900,85.3697274855351
29833,2019,10,340800,93.02606709718066
29834,2019,10,520400,95.50924813836176
29835,2019,10,410500,112.22527322404372
29836,2019,10,210300,110.20040567951318
29837,2019,10,820000,97.25
29838,2019,10,150800,117.41666547722699
29839,2019,10,652800,98.05316824619575
29840,2019,10,511900,79.49948866541673
29841,2019,10,220800,95.23523828892957
29843,2019,10,220600,90.49226545588934
29844,2019,10,620400,118.26302803000395
29845,2019,10,451000,87.536684952001
29846,2019,10,340300,124.02170892671066
29847,2019,10,150200,126.87269144708279
29848,2019,10,610300,93.07843910130075
29849,2019,10,130600,101.44300506910446
29850,2019,10,530500,99.00346244131455
29852,2019,10,450500,85.49595414699932
29853,2019,10,110000,83.64588859416446
29855,2019,10,210500,80.0340053167922
29856,2019,10,520500,90.86887997380056
29857,2019,10,371600,132.4295652173913
29858,2019,10,341600,110.27610855342864
29859,2019,10,652700,114.48600109509034
29860,2019,10,130900,124.65533411488863
29861,2019,10,540300,86.21928688762199
29862,2019,10,652300,107.87427144046627
29864,2019,10,430700,84.48764883596944
29865,2019,10,320400,101.71730261579074
29866,2019,10,211300,106.97576014308575
29867,2019,10,445100,81.27523602033406
29868,2019,10,431000,79.50585533869116
29869,2019,10,510100,75.81376908255521
29870,2019,10,130800,105.8523390436747
29872,2019,10,341700,88.8529411764706
29873,2019,10,150400,106.91299155772006
29874,2019,10,451400,71.04485956719068
29875,2019,10,341100,108.78967244701349
29876,2019,10,532300,94.0627818516921
29877,2019,10,511700,77.09750047700821
29878,2019,10,532900,91.02717562048382
29879,2019,10,210200,102.98850998011342
29880,2019,10,230600,96.69374571001737
29881,2019,10,140200,132.32150087731137
29882,2019,10,232700,90.15658458871214
29883,2019,10,210600,86.68922643081459
29884,2019,10,460400,69.97380696088985
29885,2019,10,533100,111.19311316955296
29886,2019,10,510600,72.13320221705703
29887,2019,10,371400,126.22555819477435
29888,2019,10,533400,89.80936706479827
29890,2019,10,621100,97.12177768612085
29892,2019,10,441900,103.91379310344827
29893,2019,10,370500,126.73371726312902
29894,2019,10,150600,139.90341647038105
29895,2019,10,420700,117.814266487214
29896,2019,10,422800,86.0458215046132
29897,2019,10,450600,74.82094724682325
29898,2019,10,440600,109.19097429766886
29899,2019,10,350100,68.30837892312123
29900,2019,10,210400,86.24144984454263
29901,2019,10,361000,94.33572010711374
29902,2019,10,210900,114.32954948563321
29903,2019,10,341200,107.61233480176212
29904,2019,10,623000,103.96523751115076
29905,2019,10,513300,91.05134521054084
29906,2019,10,360700,77.06686251800797
29907,2019,10,640400,98.75180745814308
29908,2019,10,511600,62.50713925751722
29909,2019,10,510800,82.70465890183029
29910,2019,10,440100,95.32554836673505
29911,2019,10,450800,92.01068033749867
29912,2019,10,520100,83.26382803943045
29913,2019,10,450300,77.25557882864739
29914,2019,10,632600,106.07862458654907
29915,2019,10,230100,86.43217614127862
29916,2019,10,650500,101.80366568141032
29917,2019,10,632200,123.13292956865422
29918,2019,10,630200,109.94274545872615
29919,2019,10,460100,69.29639309984317
29920,2019,10,632500,104.79729419857831
29921,2019,10,632800,107.4547527414593
29922,2019,10,130400,112.09096896353009
29923,2019,10,610700,91.14161319890009
29924,2019,10,330100,71.0738246505718
29925,2019,10,340100,105.90827123010396
29926,2019,10,653200,96.16454342273308
29927,2019,10,451200,72.50954006828681
29928,2019,10,441600,77.57724395857308
29929,2019,10,371700,125.50494967140837
29930,2019,10,451100,73.92437296572851
29931,2019,10,410600,116.28255759285379
29932,2019,10,230400,83.63559225512529
29933,2019,10,231100,86.84796454604897
29934,2019,10,131100,119.92375788425362
29935,2019,10,430400,98.04061352343919
29936,2019,10,532500,102.87881030411954
29937,2019,10,150100,139.17680858049687
29938,2019,10,150700,90.16948931818037
29940,2019,10,211400,107.94601283226397
29941,2019,10,330500,82.17967464814477
29942,2019,10,431200,67.28878044909942
29943,2019,10,320800,101.09504217239251
29944,2019,10,340600,113.49943587814968
29945,2019,10,340400,119.21119065561416
29946,2019,10,421100,99.33751446142605
29947,2019,10,632300,103.85630893578805
29948,2019,10,341000,69.30804114589094
29949,2019,10,420200,107.88158202667915
29950,2019,10,441300,84.84889200842274
29951,2019,10,230300,86.92261996605463
29952,2019,10,360800,100.91089841200782
29953,2019,10,220200,81.70411633254525
29954,2019,10,370100,116.38590538968593
29955,2019,10,370800,122.6287294821801
29957,2019,10,230800,92.208671122519
29958,2019,10,330400,95.15654054054055
29959,2019,10,620200,134.63467492260062
29960,2019,10,440700,85.5552822531054
29961,2019,10,410800,108.30150241914947
29962,2019,10,445200,84.55055938037866
29963,2019,10,620300,109.9016143383755
29964,2019,10,330700,76.37805840568271
29965,2019,10,210700,130.06481394253416
29966,2019,10,140500,94.5076169170129
29967,2019,10,140700,117.71305914139899
29968,2019,10,420800,96.40264196260078
29969,2019,10,421000,100.15917901938427
29970,2019,10,360200,105.19557648986279
29971,2019,10,360400,92.02617623829403
29972,2019,10,620900,107.7012239426386
29973,2019,10,653100,97.87268896079279
29974,2019,10,410200,118.76047611283222
29976,2019,10,650200,110.87945505412966
29977,2019,10,653000,108.015410279901
29978,2019,10,530100,91.80140001060614
29980,2019,10,540100,74.38556388808769
29981,2019,10,451300,81.97816188870152
29982,2019,10,620100,114.70638886753287
29983,2019,10,131000,111.927302582475
29985,2019,10,511100,82.20334096497922
29986,2019,10,530700,93.1866366848699
29987,2019,10,331100,70.96884833228445
29988,2019,10,320700,111.53532008830022
29989,2019,10,513400,95.16418937268037
29990,2019,10,211000,125.9671712207588
29991,2019,10,220400,87.05426904719816
29992,2019,10,371500,122.16874422899353
29993,2019,10,540400,92.44773244122014
29994,2019,10,530900,100.52817405410563
29995,2019,10,141000,95.69376227897838
29997,2019,10,622900,104.31026400197385
29998,2019,10,371300,110.14790261073628
30000,2019,10,450200,80.19626955475331
30001,2019,10,341500,88.96340136054421
30002,2019,10,520200,93.30622972821833
30003,2019,10,350800,72.52749120750293
30004,2019,10,621200,96.28764385893498
30005,2019,10,431300,81.7965484697317
30006,2019,10,510500,77.93359964491789
30007,2019,10,410300,80.24606101240362
30008,2019,10,411100,113.08876190476191
30009,2019,10,141100,117.85262914060691
30010,2019,10,340500,110.98963193364438
30011,2019,10,440900,81.67614725163894
30012,2019,10,511400,71.70385365122208
30013,2019,10,441400,77.08299020303848
30014,2019,10,510700,81.99020928305015
30015,2019,10,231000,78.14197320230214
30016,2019,10,540600,77.67884152857467
30017,2019,10,360100,110.27662141779788
30018,2019,10,511300,63.68577728776185
30019,2019,10,320100,101.8370723945903
30020,2019,10,450100,81.06813164245007
30021,2019,10,350700,75.99503297437182
30022,2019,10,320600,93.17281686912675
30023,2019,10,411300,87.25740950447108
30024,2019,10,511000,63.18670382165605
30025,2019,10,330200,76.28563145077119
30026,2019,10,350900,72.94338498212157
30027,2019,10,533300,93.56558490566037
30028,2019,10,510400,119.6860499702558
30029,2019,10,211100,131.8024
30030,2019,10,410400,92.58312751852333
30031,2019,10,620800,96.66727173715738
30032,2019,10,360300,90.0741374394069
30033,2019,10,350300,69.36682983011805
30034,2019,10,410900,123.00258458646617
30035,2019,10,530800,97.96688792639483
30036,2019,10,230900,75.12404311826278
30037,2019,10,230200,97.20161927330174
30039,2019,10,522600,87.74909714369095
30040,2019,10,522700,91.32696462613853
30041,2019,10,522300,94.30725330147986
30042,2019,10,450700,84.87890164110264
30043,2019,10,130300,114.9836724747167
30044,2019,10,370200,105.45212910225115
30045,2019,10,441800,79.14644376181475
30046,2019,10,621000,97.92804271773154
30049,2019,10,530300,88.27079489544896
30050,2019,10,330800,87.36460112222494
30051,2019,10,350500,74.7200961731116
30052,2019,10,540200,72.57746487330371
30053,2019,10,371100,112.36971764259997
30054,2019,10,411200,84.21438848920863
30055,2019,10,350400,71.27884337349397
30056,2019,10,460200,68.452865064695
30057,2019,10,350200,80.50893495353824
30058,2019,10,540500,83.38161452298185
30059,2019,10,440500,91.85065963060686
30060,2019,10,441500,80.13374291115312
30061,2019,10,611000,91.96591028469378
30062,2019,10,411400,118.84022143743438
30063,2019,10,310000,91.1204675255678
30064,2019,10,361100,112.02199581032184
30065,2019,10,440200,74.88218478194757
30066,2019,10,430500,77.05501241874967
30067,2019,10,330600,72.26544889234357
30068,2019,10,440300,86.77010804321729
30070,2019,10,210100,145.80692362598145
30071,2019,10,420300,76.3981432594157
30073,2019,10,130100,104.74423436526075
30074,2019,10,640200,167.26170863732642
30076,2019,10,230500,89.40847843712598
30077,2019,10,140600,136.85546489733704
30078,2019,10,220300,100.67044058276285
30079,2019,10,220700,98.70843724023275
30080,2019,10,320500,97.28437576052568
30081,2019,10,321300,109.7980224285542
30082,2019,10,341300,115.84283353985957
30083,2019,10,231200,90.48473152733276
30084,2019,10,421300,87.01912986445124
30085,2019,10,510900,65.5022958674386
30086,2019,10,654200,110.75292879370309
30088,2019,10,331000,69.7826733806363
30089,2019,10,140100,118.69355750211925
30090,2019,10,370900,117.07486148692179
30091,2019,10,321200,91.82011535688537
30092,2019,10,130200,126.35733819507749
30093,2019,10,120000,116.9542665466743
30095,2019,10,620500,98.08805523917995
30096,2019,10,211200,111.84559803577692
30098,2019,10,220500,81.17825005919963
30099,2019,10,150500,97.82979951397327
30100,2019,10,610200,86.46445251686559
30101,2019,10,340700,110.61865618298785
30102,2019,10,520600,77.81452588292211
30104,2019,10,650400,96.81581500222858
30107,2019,10,371000,91.68378473443545
30108,2019,10,370700,115.69633113828786
30109,2019,10,610500,81.627109375
30110,2019,10,330300,70.7244761904762
30112,2019,10,532600,96.52283277555867
30113,2019,10,150300,246.52543352601157
30114,2019,10,150900,127.42619860396393
30115,2019,10,650100,116.55394002336752
30116,2019,10,320200,99.5442720219078
30117,2019,10,340200,106.75971172438038
30118,2019,10,640300,132.11407111841334
30119,2019,10,450400,81.28354179789436
30122,2019,10,420100,105.33627000868594
30123,2019,10,620600,114.19735977540171
30124,2019,10,610100,86.24977219803584
30125,2019,10,630100,119.62393721386528
30126,2019,10,532800,104.05262841332852
30127,2019,10,152500,117.18464594749544
30129,2019,10,421200,91.04102507699076
30130,2019,10,610400,82.85791650256006
30131,2019,10,810000,82.07006369426752
30132,2019,10,430300,90.7538192928852
30133,2019,10,433100,60.68424000560106
30134,2019,10,420600,86.984375
30135,2019,10,420900,101.71455643728532
30136,2019,10,140900,120.61919172572304
30137,2019,10,410700,117.49695270599707
30138,2019,10,360500,134.4991334488735
30139,2019,10,411500,94.6589499335401
30140,2019,10,130500,110.1459981018665
30141,2019,10,152200,90.29424740954778
30142,2019,10,320300,117.27516351744185
30143,2019,10,411000,108.73325113029182
30144,2019,10,341800,79.25403817914831
30145,2019,10,511800,99.0273154075971
30146,2019,10,370600,103.10682835282229
30147,2019,10,610600,92.39885634513678
30148,2019,10,222400,82.60801153460382
30149,2019,10,320900,87.83718096269718
30150,2019,10,321000,94.30023677979479
30151,2019,10,441700,77.18595406360424
30152,2019,10,140300,106.35534725181083
30153,2019,10,230700,75.4038671646721
30154,2019,10,654000,113.89928221859707
30155,2019,10,511500,72.43538637477536
30156,2019,10,420500,83.67991192072866
30157,2019,10,360900,102.45335039553281
30158,2019,10,430900,80.88709819462791
30159,2019,10,640100,165.52851551579536
30160,2019,10,360600,125.8489010989011
30161,2019,10,210800,110.32653791130186
30162,2019,10,431100,76.47899705309425
30163,2019,10,610800,117.60373373305171
30164,2019,10,450900,84.4702486678508
30165,2019,10,632700,93.47220933885905
30166,2019,10,530400,97.93168451213995
30167,2019,10,430600,91.67741701169463
30168,2019,10,445300,81.20833942940746
30169,2019,10,140800,81.41046577676796
30170,2019,10,370400,131.99733036707454
30171,2019,10,440800,82.01383920165694
30172,2019,10,430800,63.36265223274695
30173,2019,10,130700,120.84366727754022
30174,2019,10,620700,119.06503435352904
30175,2019,10,350600,74.51656102133738
30176,2019,10,220100,95.02649505234476
30177,2019,10,430100,89.78111785254643
30178,2019,10,140400,107.18049718640928
30179,2019,10,530600,96.69895721664555
30180,2019,10,441200,84.71444840938425
30181,2019,10,321100,98.31969448990725
30182,2019,10,410100,94.61986577181209
30184,2019,10,442000,91.92271818787475
30185,2019,10,640500,120.14127843986999
30186,2019,10,500000,77.64163844666744
30187,2019,10,330900,87.81729920564872
30188,2019,10,411600,111.41426116838488
30189,2019,10,440400,88.04320987654322
30190,2019,10,430200,89.38581061272355
30191,2019,10,411700,103.93794289645683
30192,2019,10,512000,64.73450009309254
30193,2019,10,370300,114.50224887556222
30194,2019,10,510300,64.46127366609295
30195,2019,10,520300,87.5477842276653
30196,2019,11,513200,115.38156291989502
30197,2019,11,652900,159.48843704532328
30199,2019,11,152900,161.17674391178724
30200,2019,11,654300,141.94772312240934
30201,2019,11,542500,84.06580136342122
30202,2019,11,610900,101.97217437392341
30203,2019,11,340800,104.41667979209325
30204,2019,11,520400,110.24945952438145
30205,2019,11,410500,141.07937158469946
30206,2019,11,210300,148.34604462474644
30207,2019,11,820000,112.25
30208,2019,11,150800,164.74048329313027
30209,2019,11,652800,149.11844846735684
30210,2019,11,511900,89.0693710584626
30211,2019,11,220800,119.12775405057285
30213,2019,11,220600,129.15944247927774
30214,2019,11,620400,153.38689301223846
30215,2019,11,451000,94.83605535469393
30216,2019,11,340300,133.29385203195554
30217,2019,11,150200,164.67504926026118
30218,2019,11,610300,112.0501717439045
30219,2019,11,130600,132.986005805641
30220,2019,11,530500,92.07787558685446
30222,2019,11,450500,113.02427511800404
30223,2019,11,110000,107.20332141621498
30225,2019,11,210500,122.35268054940187
30226,2019,11,520500,98.16317340756508
30227,2019,11,371600,147.5836956521739
30228,2019,11,341600,122.17203779985462
30229,2019,11,652700,142.13053476911844
30230,2019,11,130900,149.6357492586718
30231,2019,11,540300,107.85187940863851
30232,2019,11,652300,139.503119381192
30234,2019,11,430700,91.89781411053848
30235,2019,11,320400,106.71274298056156
30236,2019,11,211300,148.00786030311588
30237,2019,11,445100,92.04175744371823
30238,2019,11,431000,88.99867967853042
30239,2019,11,510100,83.90995998221432
30240,2019,11,130800,134.7860033885542
30242,2019,11,341700,99.31769776876268
30243,2019,11,150400,140.27592652205067
30244,2019,11,451400,82.90245346313228
30245,2019,11,341100,119.74836223506743
30246,2019,11,532300,100.9483549664719
30247,2019,11,511700,86.10316097436876
30248,2019,11,532900,91.64467483506127
30249,2019,11,210200,129.70486852765706
30250,2019,11,230600,112.97678362336981
30251,2019,11,140200,184.57106222162236
30252,2019,11,232700,107.44193238525877
30253,2019,11,210600,117.04479907710056
30254,2019,11,460400,74.39540724793684
30255,2019,11,533100,103.40364478453483
30256,2019,11,510600,81.03271947076703
30257,2019,11,371400,142.95714964370546
30258,2019,11,533400,90.16754443712969
30260,2019,11,621100,123.82914002887193
30262,2019,11,441900,121.00232991612302
30263,2019,11,370500,140.03825586178527
30264,2019,11,150600,172.47822880665683
30265,2019,11,420700,133.50201884253028
30266,2019,11,422800,101.0291430092264
30267,2019,11,450600,90.21216788602233
30268,2019,11,440600,125.51583980872684
30269,2019,11,350100,72.22247816489106
30270,2019,11,210400,127.53485517918507
30271,2019,11,361000,101.41652113168006
30272,2019,11,210900,161.6283256473927
30273,2019,11,341200,119.65444114332549
30274,2019,11,623000,125.57370651204282
30275,2019,11,513300,110.09787017178773
30276,2019,11,360700,84.32264625293071
30277,2019,11,640400,122.09284627092846
30278,2019,11,511600,75.48160591298505
30279,2019,11,510800,94.11634455394855
30280,2019,11,440100,110.92393877228973
30281,2019,11,450800,111.44419523656947
30282,2019,11,520100,102.88608981380065
30283,2019,11,450300,85.59912994441312
30284,2019,11,632600,129.04328831312017
30285,2019,11,230100,103.4420016647897
30286,2019,11,650500,155.04529979942996
30287,2019,11,632200,138.24038215473854
30288,2019,11,630200,149.2455736951023
30289,2019,11,460100,73.28855201254574
30290,2019,11,632500,133.60048154093099
30291,2019,11,632800,130.40458601328552
30292,2019,11,130400,143.81740347410883
30293,2019,11,610700,106.66040329972502
30294,2019,11,330100,76.79263024142313
30295,2019,11,340100,113.93026037353943
30296,2019,11,653200,150.94905012771392
30297,2019,11,451200,83.26548168976367
30298,2019,11,441600,86.25460299194476
30299,2019,11,371700,143.04542051410033
30300,2019,11,451100,86.04547195098603
30301,2019,11,410600,145.9755524212506
30302,2019,11,230400,94.25227790432803
30303,2019,11,231100,107.2988642142736
30304,2019,11,131100,144.46608387739295
30305,2019,11,430400,108.6295096133074
30306,2019,11,532500,106.79634915600663
30307,2019,11,150100,183.11617598774214
30308,2019,11,150700,115.16379742975663
30310,2019,11,211400,146.44656278643447
30311,2019,11,330500,88.3001279473588
30312,2019,11,431200,74.63603903832421
30313,2019,11,320800,109.32153877802921
30314,2019,11,340600,121.52463332079729
30315,2019,11,340400,127.03033157498116
30316,2019,11,421100,111.39536016562138
30317,2019,11,632300,121.84581275258195
30318,2019,11,341000,74.45536998119677
30319,2019,11,420200,122.5251579686403
30320,2019,11,441300,98.44770881379725
30321,2019,11,230300,107.05855577842925
30322,2019,11,360800,109.18050902762671
30323,2019,11,220200,111.19911260809016
30324,2019,11,370100,135.31989143078712
30325,2019,11,370800,141.19651763852363
30327,2019,11,230800,109.4105568121172
30328,2019,11,330400,103.60475675675676
30329,2019,11,620200,177.58436532507739
30330,2019,11,440700,104.52023121387283
30331,2019,11,410800,137.93481028775147
30332,2019,11,445200,96.26656626506023
30333,2019,11,620300,162.42354137536546
30334,2019,11,330700,83.06067482241515
30335,2019,11,210700,187.57089024964674
30336,2019,11,140500,137.9770959838074
30337,2019,11,140700,175.1299909936956
30338,2019,11,420800,112.33075999313776
30339,2019,11,421000,113.44051691372101
30340,2019,11,360200,107.99283227524063
30341,2019,11,360400,101.76023919666028
30342,2019,11,620900,156.3925234171262
30343,2019,11,653100,160.95451539811148
30344,2019,11,410200,138.27050383173
30346,2019,11,650200,129.4444714754896
30347,2019,11,653000,139.96051030314632
30348,2019,11,530100,95.62634565413374
30350,2019,11,540100,88.35289875973464
30351,2019,11,451300,101.22959527824621
30352,2019,11,620100,157.28246328899823
30353,2019,11,131000,140.3169129720854
30355,2019,11,511100,88.46993979479352
30356,2019,11,530700,94.21335260734554
30357,2019,11,331100,75.09924480805537
30358,2019,11,320700,121.11451434878587
30359,2019,11,513400,95.61238345252104
30360,2019,11,211000,168.5696874385689
30361,2019,11,220400,129.65441046491074
30362,2019,11,371500,142.96237303785782
30363,2019,11,540400,100.07701054372545
30364,2019,11,530900,91.60260508612052
30365,2019,11,141000,140.34626719056973
30367,2019,11,622900,145.5577350111029
30368,2019,11,371300,127.87286594309181
30370,2019,11,450200,92.81137184115524
30371,2019,11,341500,101.4491156462585
30372,2019,11,520200,98.5271222458338
30373,2019,11,350800,75.09818288393903
30374,2019,11,621200,108.74170151352551
30375,2019,11,431300,88.62666846433868
30376,2019,11,510500,96.00612516644475
30377,2019,11,410300,106.83828360710694
30378,2019,11,411100,127.67619047619047
30379,2019,11,141100,172.49302756543895
30380,2019,11,340500,113.06842923794713
30381,2019,11,440900,102.1094301563288
30382,2019,11,511400,77.16089368720948
30383,2019,11,441400,85.96741445406786
30384,2019,11,510700,91.45871322005802
30385,2019,11,231000,94.61207033826975
30386,2019,11,540600,82.30558540311874
30387,2019,11,360100,126.43619909502263
30388,2019,11,511300,70.84293104910525
30389,2019,11,320100,108.76324582338903
30390,2019,11,450100,102.66339785387893
30391,2019,11,350700,76.34360130227898
30392,2019,11,320600,98.98876919550767
30393,2019,11,411300,110.49927759771955
30394,2019,11,511000,69.66978503184713
30395,2019,11,330200,83.51061115621013
30396,2019,11,350900,77.45487825642772
30397,2019,11,533300,90.64558490566037
30398,2019,11,510400,127.65942891136228
30399,2019,11,211100,172.73733333333334
30400,2019,11,410400,117.7137657610815
30401,2019,11,620800,122.74614267562171
30402,2019,11,360300,99.99344168805247
30403,2019,11,350300,73.03484019579614
30404,2019,11,410900,147.8016917293233
30405,2019,11,530800,91.08442041056921
30406,2019,11,230900,84.16434932041868
30407,2019,11,230200,114.47265007898895
30409,2019,11,522600,95.73629299967169
30410,2019,11,522700,103.74547765303961
30411,2019,11,522300,106.07784192713518
30412,2019,11,450700,111.39279201973613
30413,2019,11,130300,139.48300231509685
30414,2019,11,370200,113.91691528794865
30415,2019,11,441800,88.65406427221173
30416,2019,11,621000,128.14413551832075
30419,2019,11,530300,89.83686961869618
30420,2019,11,330800,88.6096608929007
30421,2019,11,350500,77.89481065918653
30422,2019,11,540200,75.54485408910772
30423,2019,11,371100,121.89236308508622
30424,2019,11,411200,112.24850976361768
30425,2019,11,350400,73.18139759036144
30426,2019,11,460200,71.27541589648798
30427,2019,11,350200,87.00857755539671
30428,2019,11,540500,87.57130441979805
30429,2019,11,440500,102.54828496042217
30430,2019,11,441500,92.69777882797732
30431,2019,11,611000,109.97132051686101
30432,2019,11,411400,130.5744965161783
30433,2019,11,310000,96.37162969849913
30434,2019,11,361100,111.50209483907827
30435,2019,11,440200,82.37552460312634
30436,2019,11,430500,82.74290545896528
30437,2019,11,330600,77.36727555382822
30438,2019,11,440300,101.84573829531813
30440,2019,11,210100,195.30642398286938
30441,2019,11,420300,91.35621260119676
30443,2019,11,130100,135.94528706974168
30444,2019,11,640200,216.2828900917863
30446,2019,11,230500,105.05837612447395
30447,2019,11,140600,194.76795481036493
30448,2019,11,220300,136.85492364402316
30449,2019,11,220700,121.54147963424771
30450,2019,11,320500,102.68812363105378
30451,2019,11,321300,118.98878572289883
30452,2019,11,341300,124.17833539859562
