,year,month,adm_code,pm10
2498,2009,7,650400,129.07796596838048
2501,2009,7,371000,52.46111211410001
2502,2009,7,370700,78.42681619041392
2503,2009,7,610500,85.86032031250001
2504,2009,7,330300,38.28438432656205
2506,2009,7,532600,33.73006766484308
2507,2009,7,150300,93.99383003492433
2508,2009,7,150900,81.6044759120117
2509,2009,7,650100,85.63865289685633
2510,2009,7,320200,84.69659121171772
2511,2009,7,340200,74.56151233464426
2512,2009,7,640300,80.85955286938153
2513,2009,7,450400,36.558607332672736
2516,2009,7,420100,74.91737034141256
2517,2009,7,620600,96.06184289127837
2518,2009,7,610100,65.76187101346562
2519,2009,7,630100,64.23755395683453
2520,2009,7,532800,24.46065188576937
2521,2009,7,152500,66.59914452388576
2523,2009,7,421200,56.22254406646458
2524,2009,7,610400,78.16603977944072
2525,2009,7,810000,32.93748584371461
2526,2009,7,430300,58.18436339812187
2527,2009,7,433100,49.106322201218234
2528,2009,7,420600,68.06586976199351
2529,2009,7,420900,73.43246042137841
2530,2009,7,140900,74.0196169316223
2531,2009,7,410700,102.62725719863347
2532,2009,7,360500,52.64565368567455
2533,2009,7,411500,69.41907668405283
2534,2009,7,130500,115.13431667193927
2535,2009,7,152200,44.28541886933267
2536,2009,7,320300,84.34952024125012
2537,2009,7,411000,96.86477599671187
2538,2009,7,341800,60.4574269515918
2539,2009,7,511800,50.07856583908373
2540,2009,7,370600,60.74359742727671
2541,2009,7,610600,70.84375151010765
2542,2009,7,222400,34.034023786133815
2543,2009,7,320900,73.47842628923766
2544,2009,7,321000,82.56465707027942
2545,2009,7,441700,27.027540304688653
2546,2009,7,140300,80.3511077971879
2547,2009,7,230700,30.040250133455352
2548,2009,7,654000,59.26645659520972
2549,2009,7,511500,72.67471818330338
2550,2009,7,420500,54.98715904532692
2551,2009,7,360900,51.317286537454166
2552,2009,7,430900,64.47136635819271
2553,2009,7,640100,82.47551020408164
2554,2009,7,360600,48.387232742822235
2555,2009,7,210800,62.010770953892106
2556,2009,7,431100,42.26980170820638
2557,2009,7,610800,78.81229752141218
2558,2009,7,450900,32.08714349178143
2559,2009,7,632700,56.51598461035532
2560,2009,7,530400,31.84763397293785
2561,2009,7,430600,61.24479524851516
2562,2009,7,445300,32.51973067915691
2563,2009,7,140800,91.69138127042774
2564,2009,7,370400,86.89457174638487
2565,2009,7,440800,28.07954698147615
2566,2009,7,430800,49.05347316193054
2567,2009,7,130700,73.9428767925826
2568,2009,7,620700,85.67646970643348
2569,2009,7,350600,35.12685435841906
2570,2009,7,220100,46.863233390854184
2571,2009,7,430100,58.72313137813735
2572,2009,7,140400,83.46034212401996
2573,2009,7,530600,54.06312250268005
2574,2009,7,441200,37.761606327958624
2575,2009,7,321100,85.095974280123
2576,2009,7,410100,102.97306555615259
2578,2009,7,442000,34.055906040268454
2579,2009,7,640500,84.41947995666305
2580,2009,7,500000,56.59145029649526
2581,2009,7,330900,50.48807615230461
2582,2009,7,411600,88.28659793814433
2583,2009,7,440400,31.376485355648537
2584,2009,7,430200,46.663578618196034
2585,2009,7,411700,81.13400748026042
2586,2009,7,512000,77.72418544032769
2587,2009,7,370300,85.32109296901032
2588,2009,7,510300,80.34681583476764
2589,2009,7,520300,51.46980744726037
2590,2009,8,513200,41.97268594678086
2591,2009,8,652900,202.89151469061235
2593,2009,8,152900,105.54442404393929
2594,2009,8,654300,59.31344526144985
2595,2009,8,542500,67.93102450450563
2596,2009,8,610900,49.62931407623338
2597,2009,8,340800,65.72286592968166
2598,2009,8,520400,51.96943310112899
2599,2009,8,410500,103.34594262295082
2600,2009,8,210300,56.50748478701826
2601,2009,8,820000,50.05263157894737
2602,2009,8,150800,86.70258237755846
2603,2009,8,652800,162.50811123419783
2604,2009,8,511900,54.67306971194819
2605,2009,8,220800,60.23302423891181
2607,2009,8,220600,42.4326941362916
2608,2009,8,620400,69.31772601658113
2609,2009,8,451000,49.30869605886755
2610,2009,8,340300,70.37566526610644
2611,2009,8,150200,77.4551364714529
2612,2009,8,610300,55.300923475420916
2613,2009,8,130600,98.93264819392047
2614,2009,8,530500,33.0567357969567
2616,2009,8,450500,43.30418250950571
2617,2009,8,110000,90.48344608268286
2619,2009,8,210500,46.34263041065483
2620,2009,8,520500,47.182773728605355
2621,2009,8,371600,93.81242866925359
2622,2009,8,341600,74.56928761812455
2623,2009,8,652700,64.33273520296896
2624,2009,8,130900,102.14284294940032
2625,2009,8,540300,53.21944959802103
2626,2009,8,652300,86.12925854847859
2628,2009,8,430700,76.85513271696988
2629,2009,8,320400,71.9112496818529
2630,2009,8,211300,73.35536983850463
2631,2009,8,445100,42.70237653174898
2632,2009,8,431000,58.357235706890606
2633,2009,8,510100,66.68174538444427
2634,2009,8,130800,64.33135824548194
2636,2009,8,341700,64.19934219011995
2637,2009,8,150400,71.93704613079755
2638,2009,8,451400,48.09720427271528
2639,2009,8,341100,69.62352895087362
2640,2009,8,532300,38.486514254342964
2641,2009,8,511700,57.17509381161356
2642,2009,8,532900,33.08412629415949
2643,2009,8,210200,55.666638402836654
2644,2009,8,230600,50.755386132916854
2645,2009,8,140200,70.77593467404509
2646,2009,8,232700,34.20637250881653
2647,2009,8,210600,46.74975786143217
2648,2009,8,460400,31.404879825200293
2649,2009,8,533100,34.409882780921585
2650,2009,8,510600,63.93007330591811
2651,2009,8,371400,104.22941176470587
2652,2009,8,533400,34.910505031505686
2654,2009,8,621100,55.08448133635801
2656,2009,8,441900,58.134850640113804
2657,2009,8,370500,87.00116477272726
2658,2009,8,150600,71.7311718474815
2659,2009,8,420700,80.39149709302326
2660,2009,8,422800,51.38424414478353
2661,2009,8,450600,43.827664092664094
2662,2009,8,440600,60.324145170965814
2663,2009,8,350100,38.538944699112456
2664,2009,8,210400,48.664838947627246
2665,2009,8,361000,51.825407545412205
2666,2009,8,210900,64.3679318907414
2667,2009,8,341200,77.28246713229252
2668,2009,8,623000,47.27866302408564
2669,2009,8,513300,46.89379100927951
2670,2009,8,360700,52.80096889918364
2671,2009,8,640400,57.76251902587519
2672,2009,8,511600,68.23626742818746
2673,2009,8,510800,50.02343530014079
2674,2009,8,440100,58.56455575051842
2675,2009,8,450800,56.855208889838664
2676,2009,8,520100,52.81562585592989
2677,2009,8,450300,59.737604737350956
2678,2009,8,632600,57.5839747271683
2679,2009,8,230100,39.330559829759366
2680,2009,8,650500,105.8569985541405
2681,2009,8,632200,59.47039889296673
2682,2009,8,630200,65.99825986968187
2683,2009,8,460100,30.531744368779464
2684,2009,8,632500,64.07432347082543
2685,2009,8,632800,96.647490846078
2686,2009,8,130400,113.56082873383309
2687,2009,8,610700,47.180067980446076
2688,2009,8,330100,57.6464965678021
2689,2009,8,340100,72.6543388429752
2690,2009,8,653200,225.62412638468277
2691,2009,8,451200,54.381756711521724
2692,2009,8,441600,48.36589771490751
2693,2009,8,371700,92.11440459349255
2694,2009,8,451100,55.47803219007473
2695,2009,8,410600,106.36793606017866
2696,2009,8,230400,34.60540354894104
2697,2009,8,231100,34.888761962447
2698,2009,8,131100,111.01313422893307
2699,2009,8,430400,71.86143649592968
2700,2009,8,532500,41.549076098455465
2701,2009,8,150100,75.52024408931699
2702,2009,8,150700,40.84984483537177
2704,2009,8,211400,68.17557861866274
2705,2009,8,330500,65.77211556043152
2706,2009,8,431200,65.2517319366742
2707,2009,8,320800,62.37053520483853
2708,2009,8,340600,72.12960872836719
2709,2009,8,340400,75.73676242236024
2710,2009,8,421100,70.14458335899488
2711,2009,8,632300,54.853500252624485
2712,2009,8,341000,54.141739612188374
2713,2009,8,420200,74.53421307506053
2714,2009,8,441300,47.98576318968989
2715,2009,8,230300,35.06676577200342
2716,2009,8,360800,62.25626795507966
2717,2009,8,220200,43.54846765039728
2718,2009,8,370100,91.87989140973434
2719,2009,8,370800,87.25076518636749
2721,2009,8,230800,36.167051121397336
2722,2009,8,330400,70.79008021390374
2723,2009,8,620200,98.68150154798761
2724,2009,8,440700,45.40631055900621
2725,2009,8,410800,107.29322292993632
2726,2009,8,445200,45.377813712807246
2727,2009,8,620300,75.693301131308
2728,2009,8,330700,52.1870955011839
2729,2009,8,210700,67.00161152715897
2730,2009,8,140500,89.23919250026633
2731,2009,8,140700,84.74477334133894
2732,2009,8,420800,79.24192460660558
2733,2009,8,421000,83.3519566764171
2734,2009,8,360200,63.13617369930356
2735,2009,8,360400,66.86957885029204
2736,2009,8,620900,109.35202574014177
2737,2009,8,653100,215.376758965849
2738,2009,8,410200,93.89044357469015
2740,2009,8,650200,81.29568617866309
2741,2009,8,653000,146.1499144128723
2742,2009,8,530100,39.564165817557786
2744,2009,8,540100,59.24793709528215
2745,2009,8,451300,58.2003035669112
2746,2009,8,620100,71.95213346659492
2747,2009,8,131000,110.02385430661293
2749,2009,8,511100,55.86819299584499
2750,2009,8,530700,34.37132724341752
2751,2009,8,331100,37.875324103209564
2752,2009,8,320700,58.91673048600884
2753,2009,8,513400,37.69291924790784
2754,2009,8,211000,62.290163611275375
2755,2009,8,220400,51.56244695898162
2756,2009,8,371500,108.62545013850415
2757,2009,8,540400,40.17044847157036
2758,2009,8,530900,33.86036518330864
2759,2009,8,141000,88.80947445972495
2761,2009,8,622900,64.11036714374612
2762,2009,8,371300,65.65312555027293
2764,2009,8,450200,58.97702767749699
2765,2009,8,341500,65.06472449611337
2766,2009,8,520200,45.436308724832216
2767,2009,8,350800,39.143048065650646
2768,2009,8,621200,42.8860637234948
2769,2009,8,431300,72.23510853444789
2770,2009,8,510500,66.19021748779406
2771,2009,8,410300,79.84009668322815
2772,2009,8,411100,91.09493333333333
2773,2009,8,141100,78.21807736854296
2774,2009,8,340500,73.14631268436578
2775,2009,8,440900,40.965320785266144
2776,2009,8,511400,63.330949167791275
2777,2009,8,441400,45.475159733068296
2778,2009,8,510700,52.6313769167012
2779,2009,8,231000,33.467071782966904
2780,2009,8,540600,65.66733105065069
2781,2009,8,360100,74.36088249876053
2782,2009,8,511300,66.5430413026885
2783,2009,8,320100,72.55691217663536
2784,2009,8,450100,56.03689295441698
2785,2009,8,350700,38.20412457209652
2786,2009,8,320600,59.24140841673701
2787,2009,8,411300,76.89854160933999
2788,2009,8,511000,74.26578423566879
2789,2009,8,330200,47.87704938271605
2790,2009,8,350900,34.5269428277987
2791,2009,8,533300,29.65492616433169
2792,2009,8,510400,42.15209696609161
2793,2009,8,211100,66.81052346080824
2794,2009,8,410400,88.40753978606836
2795,2009,8,620800,59.74359230350336
2796,2009,8,360300,66.61323068149416
2797,2009,8,350300,38.95992388758782
2798,2009,8,410900,103.60251409774438
2799,2009,8,530800,33.41627155172414
2800,2009,8,230900,35.02424906132666
2801,2009,8,230200,43.66391587361257
2803,2009,8,522600,54.643245905227445
2804,2009,8,522700,50.27365388688837
2805,2009,8,522300,50.49597823201486
2806,2009,8,450700,47.244724375538325
2807,2009,8,130300,72.85440655176629
2808,2009,8,370200,60.68132829771555
2809,2009,8,441800,55.49401855901649
2810,2009,8,621000,63.10289817713128
2813,2009,8,530300,40.22693342558426
2814,2009,8,330800,52.81506464991461
2815,2009,8,350500,39.747774750227066
2816,2009,8,540200,60.56839091986508
2817,2009,8,371100,58.78497429061131
2818,2009,8,411200,71.3686369243421
2819,2009,8,350400,37.58384826721935
2820,2009,8,460200,28.468617683686176
2821,2009,8,350200,47.50589552238806
2822,2009,8,540500,44.33127877700343
2823,2009,8,440500,48.992121553179516
2824,2009,8,441500,41.96284060766819
2825,2009,8,611000,53.417669923311266
2826,2009,8,411400,82.5787725493939
2827,2009,8,310000,62.17473520249221
2828,2009,8,361100,58.272780540647
2829,2009,8,440200,55.49327817993795
2830,2009,8,430500,64.70806426042382
2831,2009,8,330600,53.95186749373103
2832,2009,8,440300,51.83031591737546
2834,2009,8,210100,70.80745711619895
2835,2009,8,420300,55.92194874509285
2837,2009,8,130100,111.37950887902329
2838,2009,8,640200,78.24602165725047
2840,2009,8,230500,35.19148451378698
2841,2009,8,140600,69.99337398009504
2842,2009,8,220300,56.78014253035369
2843,2009,8,220700,54.55134771456204
2844,2009,8,320500,71.8238
2845,2009,8,321300,63.351478656496724
2846,2009,8,341300,71.38468608013218
2847,2009,8,231200,41.6132313603424
2848,2009,8,421300,73.43522652659225
2849,2009,8,510900,74.2179676582152
2850,2009,8,654200,67.35360113855477
2852,2009,8,331000,42.46581425084273
2853,2009,8,140100,81.87620528771384
2854,2009,8,370900,86.58916797488226
2855,2009,8,321200,63.29083333333333
2856,2009,8,130200,89.20163039413657
2857,2009,8,120000,104.38434245366284
2859,2009,8,620500,49.14744447608201
2860,2009,8,211200,57.530357268196816
2862,2009,8,220500,45.87092706606678
2863,2009,8,150500,67.64293742405832
2864,2009,8,610200,75.08461338868707
2865,2009,8,340700,69.6367292225201
2866,2009,8,520600,59.31477987421383
2868,2009,8,650400,128.9073713326866
2871,2009,8,371000,49.912204369019676
2872,2009,8,370700,70.80154972863401
2873,2009,8,610500,89.46900000000001
2874,2009,8,330300,39.048705112159425
2876,2009,8,532600,40.789288799308956
2877,2009,8,150300,83.4954598370198
2878,2009,8,150900,76.49339067759153
2879,2009,8,650100,88.93330085736555
2880,2009,8,320200,72.7752862849534
2881,2009,8,340200,70.35484447622453
2882,2009,8,640300,67.18407463912686
2883,2009,8,450400,51.844140167552474
2886,2009,8,420100,80.77336460776648
2887,2009,8,620600,78.60371863799284
2888,2009,8,610100,66.76730788701022
2889,2009,8,630100,61.20313930673643
2890,2009,8,532800,31.014616218821544
2891,2009,8,152500,69.15659481378722
2893,2009,8,421200,68.5695744919726
2894,2009,8,610400,79.94724300905868
2895,2009,8,810000,48.051868629671574
2896,2009,8,430300,77.64987988643809
2897,2009,8,433100,65.09643632290135
2898,2009,8,420600,68.5649326446941
2899,2009,8,420900,78.72984168551363
2900,2009,8,140900,69.68357785864777
2901,2009,8,410700,103.35006100536847
2902,2009,8,360500,73.42437413073714
2903,2009,8,411500,72.07492509155477
2904,2009,8,130500,115.94642518190446
2905,2009,8,152200,49.40104173145096
2906,2009,8,320300,72.43371104815864
2907,2009,8,411000,93.72431154952733
2908,2009,8,341800,59.142363715656344
2909,2009,8,511800,41.887109625097814
2910,2009,8,370600,56.10217073527262
2911,2009,8,610600,67.81415071545544
2912,2009,8,222400,36.350983424952446
2913,2009,8,320900,56.02307315022422
2914,2009,8,321000,64.3963251481795
2915,2009,8,441700,39.21489424641325
2916,2009,8,140300,82.1266510438858
2917,2009,8,230700,29.85358041638069
2918,2009,8,654000,62.2810184656076
2919,2009,8,511500,66.32087894134945
2920,2009,8,420500,59.628239069394304
2921,2009,8,360900,69.41732145975206
2922,2009,8,430900,75.22058610052622
2923,2009,8,640100,72.07140061504053
2924,2009,8,360600,56.211850946854
2925,2009,8,210800,57.41930184804928
2926,2009,8,431100,63.19678337745368
2927,2009,8,610800,72.69049230978939
2928,2009,8,450900,46.423465126610395
2929,2009,8,632700,62.825033822013225
2930,2009,8,530400,40.61479244706062
2931,2009,8,430600,75.41209753047828
2932,2009,8,445300,47.124341334894616
2933,2009,8,140800,96.19589313627966
2934,2009,8,370400,77.21181312569522
2935,2009,8,440800,40.375583069392455
2936,2009,8,430800,65.617050067659
2937,2009,8,130700,69.20234850607504
2938,2009,8,620700,73.03960524672081
2939,2009,8,350600,42.04662515791374
2940,2009,8,220100,50.08626330169686
2941,2009,8,430100,76.02816033832859
2942,2009,8,140400,87.03484675694939
2943,2009,8,530600,45.724403079621865
2944,2009,8,441200,53.614245512625494
2945,2009,8,321100,69.97447581772435
2946,2009,8,410100,99.36571735626008
2948,2009,8,442000,53.61503355704698
2949,2009,8,640500,68.60719393282774
2950,2009,8,500000,60.13828876172681
2951,2009,8,330900,48.262625250501
2952,2009,8,411600,83.73410652920963
2953,2009,8,440400,47.738828451882846
2954,2009,8,430200,66.14832404964332
2955,2009,8,411700,80.72723368887657
2956,2009,8,512000,70.88372742506051
2957,2009,8,370300,80.92875708097301
2958,2009,8,510300,76.70966314236537
2959,2009,8,520300,56.323092170465806
2960,2009,9,513200,43.609816282194565
2961,2009,9,652900,198.2794104742823
2963,2009,9,152900,106.44082468714494
2964,2009,9,654300,55.1332012805707
2965,2009,9,542500,74.25015683257382
2966,2009,9,610900,59.85531999469988
2967,2009,9,340800,67.48984290582662
2968,2009,9,520400,69.27839298582754
2969,2009,9,410500,107.95486338797814
2970,2009,9,210300,68.06175456389452
2971,2009,9,820000,53.8421052631579
2972,2009,9,150800,94.79806036021881
2973,2009,9,652800,163.03761871986185
2974,2009,9,511900,69.55253110618715
2975,2009,9,220800,56.86564279139536
2977,2009,9,220600,45.9892234548336
2978,2009,9,620400,73.92542933280694
2979,2009,9,451000,66.05578386131205
2980,2009,9,340300,75.18629201680673
2981,2009,9,150200,84.4376474125547
2982,2009,9,610300,60.829973534545864
2983,2009,9,130600,111.70291834699276
2984,2009,9,530500,33.042300687386174
2986,2009,9,450500,55.84203249222261
2987,2009,9,110000,99.60194275802255
2989,2009,9,210500,53.11845726970033
2990,2009,9,520500,62.53169683072639
2991,2009,9,371600,107.86024880164345
2992,2009,9,341600,90.37849527501817
2993,2009,9,652700,63.8831924092283
2994,2009,9,130900,117.89133489461358
2995,2009,9,540300,60.235638914656775
2996,2009,9,652300,83.11444641585497
2998,2009,9,430700,101.02854160453326
2999,2009,9,320400,70.14978365996436
3000,2009,9,211300,81.47954705965441
3001,2009,9,445100,45.06134422577052
3002,2009,9,431000,72.7481134245945
3003,2009,9,510100,88.55187958775117
3004,2009,9,130800,69.84321347891566
3006,2009,9,341700,62.85217335225074
3007,2009,9,150400,73.4145945608523
3008,2009,9,451400,63.10340894105235
3009,2009,9,341100,71.79108360103425
3010,2009,9,532300,40.421756009568256
3011,2009,9,511700,73.71136551548686
3012,2009,9,532900,32.84266972259543
3013,2009,9,210200,65.88552378015879
3014,2009,9,230600,49.258230241256015
3015,2009,9,140200,71.55066810635714
3016,2009,9,232700,35.26903844126021
3017,2009,9,210600,51.7818686640408
3018,2009,9,460400,33.436707938820106
3019,2009,9,533100,33.547312045270814
3020,2009,9,510600,82.81934561058466
3021,2009,9,371400,115.1257436092369
3022,2009,9,533400,36.1097244427725
3024,2009,9,621100,56.23595586718911
3026,2009,9,441900,59.366097676623994
3027,2009,9,370500,98.55728693181818
3028,2009,9,150600,78.89624097393448
3029,2009,9,420700,89.46417151162791
3030,2009,9,422800,62.40749201561391
3031,2009,9,450600,56.92133204633204
3032,2009,9,440600,68.02993401319736
3033,2009,9,350100,38.83619428459963
3034,2009,9,210400,54.2449389394312
3035,2009,9,361000,66.39540055891942
3036,2009,9,210900,73.48295494856332
3037,2009,9,341200,89.43020747740346
3038,2009,9,623000,48.759283006244424
3039,2009,9,513300,50.69467507555971
3040,2009,9,360700,59.07001779610746
3041,2009,9,640400,61.3574391171994
3042,2009,9,511600,90.74730388039644
3043,2009,9,510800,63.80563803916549
3044,2009,9,440100,63.07012282660711
3045,2009,9,450800,70.4805321081312
3046,2009,9,520100,69.05587510271158
3047,2009,9,450300,79.76111424427972
3048,2009,9,632600,59.66451296563512
3049,2009,9,230100,42.826305450973976
3050,2009,9,650500,109.76735328487393
3051,2009,9,632200,61.28785873292823
3052,2009,9,630200,65.80283633576083
3053,2009,9,460100,31.4302776322682
3054,2009,9,632500,65.81557353155516
3055,2009,9,632800,87.4721661017737
3056,2009,9,130400,113.31536370376473
3057,2009,9,610700,56.42978918423464
3058,2009,9,330100,62.72869446962828
3059,2009,9,340100,77.4741341991342
3060,2009,9,653200,190.0031048098349
3061,2009,9,451200,71.43493003949922
3062,2009,9,441600,54.10959013420385
3063,2009,9,371700,106.2796455022052
3064,2009,9,451100,73.01000191607588
3065,2009,9,410600,109.04955336154208
3066,2009,9,230400,30.217590154550656
3067,2009,9,231100,35.86005208964264
3068,2009,9,131100,121.58144776285113
3069,2009,9,430400,95.91873063900296
3070,2009,9,532500,48.943257634529935
3071,2009,9,150100,79.61200197022768
3072,2009,9,150700,41.254682320840104
3074,2009,9,211400,77.55078067597354
3075,2009,9,330500,65.3101846772719
3076,2009,9,431200,88.50071023290879
3077,2009,9,320800,61.81992468332762
3078,2009,9,340600,90.54209932279909
3079,2009,9,340400,81.50679347826087
3080,2009,9,421100,74.61609903307262
3081,2009,9,632300,58.66829281985067
3082,2009,9,341000,60.267523545706375
3083,2009,9,420200,83.13438256658596
3084,2009,9,441300,51.26499194522755
3085,2009,9,230300,34.496318168859204
3086,2009,9,360800,72.574357969879
3087,2009,9,220200,45.31131830711853
3088,2009,9,370100,104.08769633507855
3089,2009,9,370800,99.27855600413106
3091,2009,9,230800,32.53960821420351
3092,2009,9,330400,66.31684491978609
3093,2009,9,620200,92.63808049535604
3094,2009,9,440700,53.45449689440994
3095,2009,9,410800,107.0979617834395
3096,2009,9,445200,48.442820181112545
3097,2009,9,620300,76.89511885089615
3098,2009,9,330700,65.57563141278611
3099,2009,9,210700,79.37515404303726
3100,2009,9,140500,83.75806967082136
3101,2009,9,140700,75.35004503152206
3102,2009,9,420800,96.1322496973889
3103,2009,9,421000,106.88658391967745
3104,2009,9,360200,73.6746825071692
3105,2009,9,360400,73.73125115278205
3106,2009,9,620900,108.92626587628054
3107,2009,9,653100,182.0647986159536
3108,2009,9,410200,109.11996086105675
3110,2009,9,650200,77.33712574850298
3111,2009,9,653000,130.00703046901748
3112,2009,9,530100,46.25112886791441
3114,2009,9,540100,72.76349306197964
3115,2009,9,451300,74.23459819546336
3116,2009,9,620100,74.64111632198048
3117,2009,9,131000,123.16548738617705
3119,2009,9,511100,75.90108538963793
3120,2009,9,530700,34.38849005910801
3121,2009,9,331100,48.3003587161737
3122,2009,9,320700,66.10349042709868
3123,2009,9,513400,41.73828388218672
3124,2009,9,211000,74.40128129312043
3125,2009,9,220400,51.78932107496464
3126,2009,9,371500,114.94367497691596
3127,2009,9,540400,43.49915858460899
3128,2009,9,530900,32.904306677501076
3129,2009,9,141000,81.92077603143419
3131,2009,9,622900,66.0742750466708
3132,2009,9,371300,78.50602218700476
3134,2009,9,450200,77.01344765342961
3135,2009,9,341500,71.07273852927014
3136,2009,9,520200,62.243333333333325
3137,2009,9,350800,47.52314771395076
3138,2009,9,621200,47.14146467823706
3139,2009,9,431300,92.2667925037077
3140,2009,9,510500,89.64115401686641
3141,2009,9,410300,85.15953404055324
3142,2009,9,411100,109.4721142857143
3143,2009,9,141100,75.57423210562891
3144,2009,9,340500,75.15148833467417
3145,2009,9,440900,50.32231329690346
3146,2009,9,511400,91.9137501874344
3147,2009,9,441400,51.252655118557435
3148,2009,9,510700,64.08236634894322
3149,2009,9,231000,38.307148709545274
3150,2009,9,540600,75.67932756900363
3151,2009,9,360100,84.14947942488844
3152,2009,9,511300,90.60033924179459
3153,2009,9,320100,71.82695666501895
3154,2009,9,450100,70.81100262089521
3155,2009,9,350700,50.49670618685814
3156,2009,9,320600,55.87452068009164
3157,2009,9,411300,89.55947167734581
3158,2009,9,511000,113.3407046178344
3159,2009,9,330200,50.349049382716046
3160,2009,9,350900,38.429929818555294
3161,2009,9,533300,30.543301779628926
3162,2009,9,510400,43.96240333135039
3163,2009,9,211100,81.85074586384594
3164,2009,9,410400,97.97251500130446
3165,2009,9,620800,61.585759666001096
3166,2009,9,360300,79.6846877673225
3167,2009,9,350300,40.1719262295082
3168,2009,9,410900,114.35354793233083
3169,2009,9,530800,33.691535816912975
3170,2009,9,230900,35.33820400500626
3171,2009,9,230200,42.147832538630475
3173,2009,9,522600,74.796665815489
3174,2009,9,522700,68.53127727176445
3175,2009,9,522300,67.36100345102203
3176,2009,9,450700,61.3599698535745
3177,2009,9,130300,80.38939005011613
3178,2009,9,370200,73.5689756816507
3179,2009,9,441800,67.52010757136946
3180,2009,9,621000,66.73972380777022
3183,2009,9,530300,49.08490159901599
3184,2009,9,330800,69.10894120517199
3185,2009,9,350500,44.04343526087395
3186,2009,9,540200,73.9066842920959
3187,2009,9,371100,69.90706532089126
3188,2009,9,411200,74.21998355263159
3189,2009,9,350400,49.278435436448646
3190,2009,9,460200,31.620983810709838
3191,2009,9,350200,51.21746268656716
3192,2009,9,540500,49.30651699147297
3193,2009,9,440500,49.3724254361283
3194,2009,9,441500,44.34661200868097
3195,2009,9,611000,62.04599222607417
3196,2009,9,411400,101.388909038847
3197,2009,9,310000,58.036542056074765
3198,2009,9,361100,72.48843862327047
3199,2009,9,440200,63.72001338280917
3200,2009,9,430500,86.09083126354173
3201,2009,9,330600,60.5344067572918
3202,2009,9,440300,52.704313487241805
3204,2009,9,210100,80.4178353549128
3205,2009,9,420300,67.03888227250673
3207,2009,9,130100,124.75679800221977
3208,2009,9,640200,86.16899717514124
3210,2009,9,230500,32.125720244071985
3211,2009,9,140600,71.20013449296154
3212,2009,9,220300,60.66174555692415
3213,2009,9,220700,57.74241200958748
3214,2009,9,320500,67.47105
3215,2009,9,321300,67.94937775993577
3216,2009,9,341300,84.86142090045436
3217,2009,9,231200,43.04639365789602
3218,2009,9,421300,84.25838257824469
3219,2009,9,510900,103.88113395887403
3220,2009,9,654200,64.6416600863098
3222,2009,9,331000,49.21394862257352
3223,2009,9,140100,74.63461049059805
3224,2009,9,370900,96.37764259549974
3225,2009,9,321200,59.81918518518519
3226,2009,9,130200,97.3705706379478
3227,2009,9,120000,113.28582524271845
3229,2009,9,620500,51.920373006833714
3230,2009,9,211200,62.17515266371868
3232,2009,9,220500,49.05093535401373
3233,2009,9,150500,68.94539793438639
3234,2009,9,610200,75.39750908147379
3235,2009,9,340700,70.44595940252776
3236,2009,9,520600,79.67479438800193
3238,2009,9,650400,132.65061744579324
3241,2009,9,371000,61.60054161400975
3242,2009,9,370700,86.86689334989865
3243,2009,9,610500,89.2688984375
3244,2009,9,330300,45.47794358332531
3246,2009,9,532600,51.79677152317881
3247,2009,9,150300,91.44516880093131
3248,2009,9,150900,81.88233944174344
3249,2009,9,650100,87.93778254091971
3250,2009,9,320200,69.19174434087883
3251,2009,9,340200,71.6359134787272
3252,2009,9,640300,73.14245980518719
3253,2009,9,450400,65.59343302405189
3256,2009,9,420100,91.210516028147
3257,2009,9,620600,84.24258363201912
3258,2009,9,610100,74.97096284296852
3259,2009,9,630100,62.841334205362976
3260,2009,9,532800,34.30450054223401
3261,2009,9,152500,74.06785828620211
3263,2009,9,421200,79.93292915684293
3264,2009,9,610400,82.80002953918866
3265,2009,9,810000,48.59365798414496
3266,2009,9,430300,95.65295916138895
3267,2009,9,433100,85.80069313169503
3268,2009,9,420600,84.13855492252809
3269,2009,9,420900,90.68915605285085
3270,2009,9,140900,69.05669028921662
3271,2009,9,410700,110.08777452415814
3272,2009,9,360500,86.31230876216968
3273,2009,9,411500,80.92380978803683
3274,2009,9,130500,120.56643467257197
3275,2009,9,152200,49.06262982772561
3276,2009,9,320300,85.49830028328611
3277,2009,9,411000,106.36528976572133
3278,2009,9,341800,62.356816397732224
3279,2009,9,511800,49.503571174503804
3280,2009,9,370600,68.66847683087268
3281,2009,9,610600,69.23917420601896
3282,2009,9,222400,39.36569404092553
3283,2009,9,320900,52.842453755605376
3284,2009,9,321000,61.99647756138866
3285,2009,9,441700,48.84404673864813
3286,2009,9,140300,76.77888794205369
3287,2009,9,230700,29.783115991763896
3288,2009,9,654000,66.26149977958823
3289,2009,9,511500,96.21743996079071
3290,2009,9,420500,71.784120537505
3291,2009,9,360900,80.58104883301321
3292,2009,9,430900,95.46809109054618
3293,2009,9,640100,81.92323175845681
3294,2009,9,360600,72.83249847281613
3295,2009,9,210800,66.88769833862236
3296,2009,9,431100,87.1235752459917
3297,2009,9,610800,73.97869686711952
3298,2009,9,450900,57.485197689915594
3299,2009,9,632700,65.70376543365101
3300,2009,9,530400,45.76858038376271
3301,2009,9,430600,90.85706470772116
3302,2009,9,445300,57.7375
3303,2009,9,140800,91.80147790251527
3304,2009,9,370400,89.91991101223581
