,year,month,adm_code,co
27168,2019,2,460200,52.285274183610596
27169,2019,2,350200,74.54253037884203
27170,2019,2,540500,62.546887932461516
27171,2019,2,440500,77.86965699208443
27172,2019,2,441500,71.26961247637051
27173,2019,2,611000,89.17444059249921
27174,2019,2,411400,100.49308008017562
27175,2019,2,310000,82.630229778191
27176,2019,2,361100,88.28799276328319
27177,2019,2,440200,90.41207955720455
27178,2019,2,430500,88.04417904137821
27179,2019,2,330600,86.62741287731572
27180,2019,2,440300,77.06482593037215
27182,2019,2,210100,94.11670235546039
27183,2019,2,420300,90.10669658570926
27185,2019,2,130100,144.66992173973267
27186,2019,2,640200,98.18098376088491
27188,2019,2,230500,65.7037180031659
27189,2019,2,140600,101.83708419259392
27190,2019,2,220300,82.47700544146042
27191,2019,2,220700,70.58852867830424
27192,2019,2,320500,92.26356777804818
27193,2019,2,321300,95.02098155070541
27194,2019,2,341300,95.31505576208178
27195,2019,2,231200,76.54041654529566
27196,2019,2,421300,98.10100568430258
27197,2019,2,510900,79.2359752445598
27198,2019,2,654200,88.05780706571481
27200,2019,2,331000,78.7069123369192
27201,2019,2,140100,111.45987567109353
27202,2019,2,370900,122.39724262337327
27203,2019,2,321200,84.91510454217736
27204,2019,2,130200,129.96038145992569
27205,2019,2,120000,127.79129509940276
27207,2019,2,620500,87.72501423690206
27208,2019,2,211200,91.53924938618029
27210,2019,2,220500,91.04084773857447
27211,2019,2,150500,58.15443499392467
27212,2019,2,610200,96.40788790866632
27213,2019,2,340700,98.45139385275196
27214,2019,2,520600,79.12874939525882
27216,2019,2,650400,96.81445163996749
27219,2019,2,371000,92.53710868800563
27220,2019,2,370700,117.9906553778614
27221,2019,2,610500,115.14671875
27222,2019,2,330300,78.91104761904762
27224,2019,2,532600,62.91000035985462
27225,2019,2,150300,94.17225433526012
27226,2019,2,150900,71.51077597187547
27227,2019,2,650100,102.46572763858236
27228,2019,2,320200,102.96006389776358
27229,2019,2,340200,97.15538759008614
27230,2019,2,640300,83.21165356178852
27231,2019,2,450400,91.02717538018537
27234,2019,2,420100,101.3301898498573
27235,2019,2,620600,82.2170121259184
27236,2019,2,610100,111.94391009415814
27237,2019,2,630100,83.85402223675605
27238,2019,2,532800,56.15463731504872
27239,2019,2,152500,53.93759805163349
27241,2019,2,421200,101.07072151341839
27242,2019,2,610400,104.60890114218196
27243,2019,2,810000,75.6656050955414
27244,2019,2,430300,101.72370144041903
27245,2019,2,433100,82.94041867954911
27246,2019,2,420600,97.25095663265306
27247,2019,2,420900,100.09463460855146
27248,2019,2,140900,97.61398199578625
27249,2019,2,410700,127.85507069722087
27250,2019,2,360500,92.4471403812825
27251,2019,2,411500,94.51124280017723
27252,2019,2,130500,141.37076874406833
27253,2019,2,152200,50.46447934628948
27254,2019,2,320300,102.65007267441861
27255,2019,2,411000,112.1829017673654
27256,2019,2,341800,90.40813682301115
27257,2019,2,511800,79.36384976525821
27258,2019,2,370600,103.93366536740291
27259,2019,2,610600,91.07557249859056
27260,2019,2,222400,70.70363172851889
27261,2019,2,320900,82.28792905016587
27262,2019,2,321000,86.70860299921074
27263,2019,2,441700,77.66033568904594
27264,2019,2,140300,122.08329782701321
27265,2019,2,230700,60.54094570216226
27266,2019,2,654000,84.63355628058727
27267,2019,2,511500,83.08054239503349
27268,2019,2,420500,96.13221899709738
27269,2019,2,360900,93.24959283387622
27270,2019,2,430900,104.14812857771906
27271,2019,2,640100,97.98238747553816
27272,2019,2,360600,86.11538461538461
27273,2019,2,210800,104.86659513590844
27274,2019,2,431100,93.33245092652714
27275,2019,2,610800,92.89784470032477
27276,2019,2,450900,83.34520426287744
27277,2019,2,632700,57.53135644359331
27278,2019,2,530400,67.20057306590257
27279,2019,2,430600,106.33333333333333
27280,2019,2,445300,82.17834674469641
27281,2019,2,140800,134.7661175802329
27282,2019,2,370400,106.63225806451612
27283,2019,2,440800,65.54669553756355
27284,2019,2,430800,87.65381145692378
27285,2019,2,130700,86.54357564650783
27286,2019,2,620700,77.72684572142411
27287,2019,2,350600,71.56021783769306
27288,2019,2,220100,90.92026387494622
27289,2019,2,430100,101.71125206839493
27290,2019,2,140400,125.97086687085975
27291,2019,2,530600,76.45102816489621
27292,2019,2,441200,92.65461999848151
27293,2019,2,321100,92.79596290234588
27294,2019,2,410100,118.53946308724832
27296,2019,2,442000,83.65889407061958
27297,2019,2,640500,81.24362585771037
27298,2019,2,500000,85.05320929508387
27299,2019,2,330900,77.38393645189761
27300,2019,2,411600,98.74029209621993
27301,2019,2,440400,83.6820987654321
27302,2019,2,430200,93.4304700478843
27303,2019,2,411700,96.4499484004128
27304,2019,2,512000,79.11785514801713
27305,2019,2,370300,123.48692320506413
27306,2019,2,510300,84.76223260388493
27307,2019,2,520300,73.57185332011893
27308,2019,3,513200,63.51590421056597
27309,2019,3,652900,64.51611794725567
27311,2019,3,152900,59.69774161212336
27312,2019,3,654300,67.85345227397896
27313,2019,3,542500,61.21282095414897
27314,2019,3,610900,62.639945232101056
27315,2019,3,340800,70.1760907229485
27316,2019,3,520400,60.907398510689404
27317,2019,3,410500,83.79248633879781
27318,2019,3,210300,84.11774847870183
27319,2019,3,820000,77.16666666666667
27320,2019,3,150800,61.447852585603975
27321,2019,3,652800,63.51204711833902
27322,2019,3,511900,58.994886654167374
27323,2019,3,220800,49.86804284455291
27325,2019,3,220600,72.14930573887334
27326,2019,3,620400,66.45864587445716
27327,2019,3,451000,69.29494452063334
27328,2019,3,340300,67.93122612018063
27329,2019,3,150200,62.687072103663624
27330,2019,3,610300,63.91486007094994
27331,2019,3,130600,78.01187123608163
27332,2019,3,530500,63.1299882629108
27334,2019,3,450500,79.21813890761969
27335,2019,3,110000,72.42619075077846
27337,2019,3,210500,79.88424900310146
27338,2019,3,520500,61.93102177828721
27339,2019,3,371600,88.31195652173913
27340,2019,3,341600,66.91264841289072
27341,2019,3,652700,73.00507391859828
27342,2019,3,130900,81.14088683539066
27343,2019,3,540300,63.84836216059523
27344,2019,3,652300,78.49155896656168
27346,2019,3,430700,78.00965582607665
27347,2019,3,320400,85.16774658027357
27348,2019,3,211300,68.30589287395274
27349,2019,3,445100,71.29702251270879
27350,2019,3,431000,74.63978185993112
27351,2019,3,510100,70.85171187194308
27352,2019,3,130800,65.30122835090361
27354,2019,3,341700,70.15441176470588
27355,2019,3,150400,53.9360442778372
27356,2019,3,451400,79.25593632835624
27357,2019,3,341100,72.30080924855491
27358,2019,3,532300,67.54856672287362
27359,2019,3,511700,64.41887680468103
27360,2019,3,532900,63.11231542569902
27361,2019,3,210200,81.18789128673492
27362,2019,3,230600,53.648322364436545
27363,2019,3,140200,88.0328654339317
27364,2019,3,232700,51.03588079563292
27365,2019,3,210600,74.6295584182529
27366,2019,3,460400,72.28991747398636
27367,2019,3,533100,62.504832863471606
27368,2019,3,510600,66.19685320936885
27369,2019,3,371400,79.21729216152019
27370,2019,3,533400,57.49981190632935
27372,2019,3,621100,75.73231594143122
27374,2019,3,441900,81.64864864864865
27375,2019,3,370500,85.43562320032908
27376,2019,3,150600,68.7532964976776
27377,2019,3,420700,90.55047106325706
27378,2019,3,422800,61.017698722498224
27379,2019,3,450600,79.12841740469773
27380,2019,3,440600,86.73580394500897
27381,2019,3,350100,64.63844898742681
27382,2019,3,210400,77.89191621665849
27383,2019,3,361000,72.18605192688322
27384,2019,3,210900,63.6106775452288
27385,2019,3,341200,69.09804323327528
27386,2019,3,623000,69.78152876895629
27387,2019,3,513300,59.99832246830739
27388,2019,3,360700,75.07903731533007
27389,2019,3,640400,69.66105403348554
27390,2019,3,511600,71.14732067864942
27391,2019,3,510800,59.3171637015231
27392,2019,3,440100,83.0834779864289
27393,2019,3,450800,83.5672327245541
27394,2019,3,520100,60.61870208105148
27395,2019,3,450300,72.51897204543624
27396,2019,3,632600,65.9156697905182
27397,2019,3,230100,66.44906886027192
27398,2019,3,650500,60.98689037263802
27399,2019,3,632200,64.90434757883364
27400,2019,3,630200,71.42270253698169
27401,2019,3,460100,62.86461055933089
27402,2019,3,632500,62.45691355193763
27403,2019,3,632800,60.681081294812316
27404,2019,3,130400,88.2403062484564
27405,2019,3,610700,60.30373510540788
27406,2019,3,330100,68.03856416772554
27407,2019,3,340100,75.27426626184561
27408,2019,3,653200,62.934271232439336
27409,2019,3,451200,71.0581442056638
27410,2019,3,441600,74.3678078250863
27411,2019,3,371700,77.9922635388071
27412,2019,3,451100,76.14847788627226
27413,2019,3,410600,79.65209214856606
27414,2019,3,230400,49.619703872437356
27415,2019,3,231100,47.04621848739496
27416,2019,3,131100,76.98838109992253
27417,2019,3,430400,81.7128249441924
27418,2019,3,532500,69.20777390139902
27419,2019,3,150100,79.73656561234542
27420,2019,3,150700,47.3424376020379
27422,2019,3,211400,75.97644362969753
27423,2019,3,330500,73.00859075123378
27424,2019,3,431200,67.89915099579466
27425,2019,3,320800,70.99948570253035
27426,2019,3,340600,69.80293343362166
27427,2019,3,340400,69.07554634513941
27428,2019,3,421100,74.38525238994093
27429,2019,3,632300,68.28524921418949
27430,2019,3,341000,62.50624930870479
27431,2019,3,420200,80.00444652468991
27432,2019,3,441300,74.62217988569137
27433,2019,3,230300,61.68268785681222
27434,2019,3,360800,73.87161192081793
27435,2019,3,220200,73.14408783236713
27436,2019,3,370100,82.07454439705312
27437,2019,3,370800,79.33154983222998
27439,2019,3,230800,54.7286589239879
27440,2019,3,330400,79.38983783783783
27441,2019,3,620200,65.99226006191951
27442,2019,3,440700,78.23391956708892
27443,2019,3,410800,78.68627450980392
27444,2019,3,445200,74.51656626506023
27445,2019,3,620300,64.32413880767764
27446,2019,3,330700,67.47464483030781
27447,2019,3,210700,76.54818652849741
27448,2019,3,140500,84.74954724619154
27449,2019,3,140700,88.4644250975683
27450,2019,3,420800,74.78529764968262
27451,2019,3,421000,82.77020144431775
27452,2019,3,360200,65.39565840671719
27453,2019,3,360400,70.4450524653052
27454,2019,3,620900,58.706580451839294
27455,2019,3,653100,69.58998615801028
27456,2019,3,410200,77.4092613729007
27458,2019,3,650200,77.9166768033086
27459,2019,3,653000,61.655777829434044
27460,2019,3,530100,67.55576178607414
27462,2019,3,540100,64.66246034035188
27463,2019,3,451300,79.74072512647555
27464,2019,3,620100,70.33197509033597
27465,2019,3,131000,86.12360053739364
27467,2019,3,511100,65.50860680064444
27468,2019,3,530700,60.7294678231074
27469,2019,3,331100,63.16343612334802
27470,2019,3,320700,76.40066225165563
27471,2019,3,513400,60.54679098397755
27472,2019,3,211000,96.28602319638294
27473,2019,3,220400,73.46208237581757
27474,2019,3,371500,78.34510618651893
27475,2019,3,540400,61.97345274118067
27476,2019,3,530900,65.5915358557183
27477,2019,3,141000,78.29626719056975
27479,2019,3,622900,81.50456452010856
27480,2019,3,371300,78.24147843942505
27482,2019,3,450200,75.80655836341757
27483,2019,3,341500,69.57027210884354
27484,2019,3,520200,61.942288334638185
27485,2019,3,350800,67.57584994138335
27486,2019,3,621200,61.370277171298525
27487,2019,3,431300,77.36685991640825
27488,2019,3,510500,68.28459831335996
27489,2019,3,410300,72.05779416694602
27490,2019,3,411100,74.12114285714286
27491,2019,3,141100,75.45151725735464
27492,2019,3,340500,80.25298081907724
27493,2019,3,440900,74.27957639939486
27494,2019,3,511400,69.02219223271855
27495,2019,3,441400,72.2650149084197
27496,2019,3,510700,63.21617281392457
27497,2019,3,231000,63.11410632634955
27498,2019,3,540600,62.20683919703023
27499,2019,3,360100,80.25595776772248
27500,2019,3,511300,65.8320753116784
27501,2019,3,320100,81.15544948289579
27502,2019,3,450100,80.9914771268676
27503,2019,3,350700,67.23236497203439
27504,2019,3,320600,72.27045610818244
27505,2019,3,411300,70.73036822991916
27506,2019,3,511000,69.62917993630573
27507,2019,3,330200,69.60396613707526
27508,2019,3,350900,62.89417674101822
27509,2019,3,533300,64.52996226415094
27510,2019,3,510400,70.5380725758477
27511,2019,3,211100,82.7032
27512,2019,3,410400,73.73677369036787
27513,2019,3,620800,67.284625158831
27514,2019,3,360300,79.56715141146279
27515,2019,3,350300,65.06478548805067
27516,2019,3,410900,79.59562969924812
27517,2019,3,530800,64.93774827648069
27518,2019,3,230900,58.58225277300422
27519,2019,3,230200,50.86358609794629
27521,2019,3,522600,63.531207821106776
27522,2019,3,522700,60.54564710866342
27523,2019,3,522300,61.204592209171146
27524,2019,3,450700,81.3010833422718
27525,2019,3,130300,86.27281588887536
27526,2019,3,370200,81.36235421752102
27527,2019,3,441800,77.25
27528,2019,3,621000,64.87659731172896
27531,2019,3,530300,64.7730627306273
27532,2019,3,330800,64.79860941693096
27533,2019,3,350500,65.8085553997195
27534,2019,3,540200,63.25090068452023
27535,2019,3,371100,78.21887436043207
27536,2019,3,411200,74.07029804727647
27537,2019,3,350400,67.70679518072289
27538,2019,3,460200,62.65187923598275
27539,2019,3,350200,68.59971408148678
27540,2019,3,540500,61.703456933178835
27541,2019,3,440500,75.41583113456464
27542,2019,3,441500,70.10349716446125
27543,2019,3,611000,64.44642294358651
27544,2019,3,411400,70.97403836976234
27545,2019,3,310000,78.57776597157657
27546,2019,3,361100,67.94467720434203
27547,2019,3,440200,75.20564442552156
27548,2019,3,430500,71.28372879564552
27549,2019,3,330600,71.0091980826532
27550,2019,3,440300,74.44717887154862
27552,2019,3,210100,80.59107780157031
27553,2019,3,420300,65.55134635691658
27555,2019,3,130100,82.98289355218506
27556,2019,3,640200,77.48434925864909
27558,2019,3,230500,55.82151268290799
27559,2019,3,140600,82.36151708060612
27560,2019,3,220300,70.54739336492891
27561,2019,3,220700,60.288861180382376
27562,2019,3,320500,80.00073010464833
27563,2019,3,321300,71.13565657783673
27564,2019,3,341300,71.07961586121438
27565,2019,3,231200,56.54374211088455
27566,2019,3,421300,73.32433318758198
27567,2019,3,510900,65.66520263525653
27568,2019,3,654200,73.56761852462017
27570,2019,3,331000,65.8425268940261
27571,2019,3,140100,79.50466233399266
27572,2019,3,370900,81.32985440020616
27573,2019,3,321200,75.74170872386446
27574,2019,3,130200,99.3451370871608
27575,2019,3,120000,88.70948212386484
27577,2019,3,620500,63.45529612756264
27578,2019,3,211200,77.08923184847421
27580,2019,3,220500,72.74745441629173
27581,2019,3,150500,52.53221445929526
27582,2019,3,610200,66.45952257394914
27583,2019,3,340700,79.37526804860615
27584,2019,3,520600,63.94617803580068
27586,2019,3,650400,68.55651398757243
27589,2019,3,371000,78.60464298276469
27590,2019,3,370700,85.73170272812794
27591,2019,3,610500,70.640625
27592,2019,3,330300,66.16504761904761
27594,2019,3,532600,65.44344884666594
27595,2019,3,150300,80.82369942196532
27596,2019,3,150900,58.42298874000102
27597,2019,3,650100,83.42678177333507
27598,2019,3,320200,82.96234596074852
27599,2019,3,340200,79.65055370012304
27600,2019,3,640300,66.47019129210186
27601,2019,3,450400,80.89003869342211
27604,2019,3,420100,88.48678496091327
27605,2019,3,620600,64.59870975449495
27606,2019,3,610100,70.8805305254632
27607,2019,3,630100,69.97684761281883
27608,2019,3,532800,69.01263081919885
27609,2019,3,152500,46.90926140732149
27611,2019,3,421200,73.4585349758029
27612,2019,3,610400,70.64986215045293
27613,2019,3,810000,73.63269639065817
27614,2019,3,430300,82.21388040157137
27615,2019,3,433100,63.32262129804663
27616,2019,3,420600,69.93005952380952
27617,2019,3,420900,80.6834063721426
27618,2019,3,140900,75.76720934686841
27619,2019,3,410700,79.30131643100927
27620,2019,3,360500,76.40693240901213
27621,2019,3,411500,71.18038325210456
27622,2019,3,130500,81.1526415691237
27623,2019,3,152200,44.86332354631744
27624,2019,3,320300,73.58639171511628
27625,2019,3,411000,78.03020961775586
27626,2019,3,341800,69.62131813077654
27627,2019,3,511800,62.20045525679328
27628,2019,3,370600,81.20044752418075
27629,2019,3,610600,67.04928991382319
27630,2019,3,222400,65.74684470076897
27631,2019,3,320900,70.79784713289554
27632,2019,3,321000,74.88855564325178
27633,2019,3,441700,74.82685512367492
27634,2019,3,140300,87.25223689816788
27635,2019,3,230700,48.82740046243362
27636,2019,3,654000,71.0115986949429
27637,2019,3,511500,70.18706093775526
27638,2019,3,420500,66.95435892303072
27639,2019,3,360900,72.29217077710562
27640,2019,3,430900,81.53500660501982
27641,2019,3,640100,75.74210232038021
27642,2019,3,360600,67.3058608058608
27643,2019,3,210800,83.65253934191702
27644,2019,3,431100,74.66819839168873
27645,2019,3,610800,71.26415480002726
27646,2019,3,450900,81.4366785079929
27647,2019,3,632700,65.65724103193246
27648,2019,3,530400,71.04019001658875
27649,2019,3,430600,80.91341614004503
27650,2019,3,445300,78.58493050475494
27651,2019,3,140800,85.46946890088043
27652,2019,3,370400,76.04249165739711
27653,2019,3,440800,71.3664093391075
27654,2019,3,430800,63.38678394226432
27655,2019,3,130700,70.220372632865
27656,2019,3,620700,66.14960649594003
27657,2019,3,350600,68.0200874921882
27658,2019,3,220100,72.62853147856016
27659,2019,3,430100,79.62612612612612
27660,2019,3,140400,85.78581095519624
27661,2019,3,530600,62.02772634246175
27662,2019,3,441200,79.63730923999697
27663,2019,3,321100,81.39225313693399
27664,2019,3,410100,76.52456375838926
27666,2019,3,442000,79.94670219853431
27667,2019,3,640500,66.9175875767425
27668,2019,3,500000,66.64380522361917
27669,2019,3,330900,79.02471315092674
27670,2019,3,411600,70.71743986254296
27671,2019,3,440400,77.19367283950618
27672,2019,3,430200,76.45812567184599
27673,2019,3,411700,70.3078775369797
27674,2019,3,512000,67.23310370508285
27675,2019,3,370300,90.16541729135432
27676,2019,3,510300,71.42168674698796
27677,2019,3,520300,62.669793288970695
27678,2019,4,513200,50.4098803259955
27679,2019,4,652900,52.65955268949281
27681,2019,4,152900,49.793828252451995
27682,2019,4,654300,46.571480332763265
27683,2019,4,542500,59.55471204027563
27684,2019,4,610900,60.074245837198006
27685,2019,4,340800,70.0092140494566
27686,2019,4,520400,61.632836896468895
27687,2019,4,410500,82.37049180327868
27688,2019,4,210300,64.70202839756593
27689,2019,4,820000,67.5
27690,2019,4,150800,50.53974393742596
27691,2019,4,652800,54.348057138687786
27692,2019,4,511900,59.64019089824442
27693,2019,4,220800,44.81380923327232
27695,2019,4,220600,63.953645530858985
27696,2019,4,620400,54.3499309119621
27697,2019,4,451000,69.56271038523874
27698,2019,4,340300,61.787599861062866
27699,2019,4,150200,54.0279197141235
27700,2019,4,610300,60.157328678416576
27701,2019,4,130600,71.414193492483
27702,2019,4,530500,62.80158450704225
27704,2019,4,450500,66.53034389750506
27705,2019,4,110000,66.97341713758506
27707,2019,4,210500,63.784005316792204
27708,2019,4,520500,61.19338464057639
27709,2019,4,371600,74.5345652173913
27710,2019,4,341600,64.26738551005573
27711,2019,4,652700,50.97306077751414
27712,2019,4,130900,71.95324460382042
27713,2019,4,540300,57.000115953232196
27714,2019,4,652300,50.03518806791442
27716,2019,4,430700,75.97002547242462
27717,2019,4,320400,82.60619150467963
27718,2019,4,211300,58.718205779911514
27719,2019,4,445100,72.25853304284676
27720,2019,4,431000,74.7727324913892
27721,2019,4,510100,68.72165406847488
27722,2019,4,130800,60.880812311746986
27724,2019,4,341700,69.89490365111561
27725,2019,4,150400,45.604157796907614
27726,2019,4,451400,76.52331776623035
27727,2019,4,341100,67.23028901734104
27728,2019,4,532300,71.02897925571546
27729,2019,4,511700,65.14227564714113
27730,2019,4,532900,63.629202010681745
27731,2019,4,210200,62.944022980039776
27732,2019,4,230600,47.18920337545928
27733,2019,4,140200,75.27824267782427
27734,2019,4,232700,36.76753039851932
27735,2019,4,210600,57.45901429212331
27736,2019,4,460400,58.1194833153929
27737,2019,4,533100,63.72231171969392
27738,2019,4,510600,67.44180225281602
27739,2019,4,371400,72.41301662707839
27740,2019,4,533400,51.72585347503057
27742,2019,4,621100,57.99814394720561
27744,2019,4,441900,76.92730661696179
27745,2019,4,370500,67.62553133141368
27746,2019,4,150600,60.09929117044929
27747,2019,4,420700,93.74764468371467
27748,2019,4,422800,61.82172640170334
27749,2019,4,450600,72.50134770889488
27750,2019,4,440600,79.17393903167962
27751,2019,4,350100,65.78721566369133
27752,2019,4,210400,62.4806087383407
27753,2019,4,361000,72.28961462335546
27754,2019,4,210900,51.163887903511885
27755,2019,4,341200,66.34258784960558
27756,2019,4,623000,51.538274977698485
27757,2019,4,513300,53.250539712200684
27758,2019,4,360700,78.80325414536313
27759,2019,4,640400,60.521118721461185
27760,2019,4,511600,70.27616327901899
27761,2019,4,510800,57.413989504671704
27762,2019,4,440100,80.60864762505918
27763,2019,4,450800,79.7640713446545
27764,2019,4,520100,61.77081051478642
27765,2019,4,450300,73.41565294449367
27766,2019,4,632600,56.56852260198456
27767,2019,4,230100,51.35011180205324
27768,2019,4,650500,50.07731183363243
27769,2019,4,632200,52.31573260541955
27770,2019,4,630200,58.86433662911014
27771,2019,4,460100,50.623105070569785
27772,2019,4,632500,51.5226094932355
27773,2019,4,632800,54.73485607338676
27774,2019,4,130400,82.05482835267968
27775,2019,4,610700,57.01096089214788
27776,2019,4,330100,67.25196950444727
27777,2019,4,340100,73.86870917287699
27778,2019,4,653200,55.745661717752235
27779,2019,4,451200,72.9701412599585
27780,2019,4,441600,77.08968642117377
27781,2019,4,371700,74.14341568921054
27782,2019,4,451100,77.8594677388474
27783,2019,4,410600,80.34273624823696
27784,2019,4,230400,43.02374715261959
27785,2019,4,231100,39.42987915627346
27786,2019,4,131100,72.01626646010844
27787,2019,4,430400,77.60221790163462
27788,2019,4,532500,71.2217641047327
27789,2019,4,150100,67.10769399146328
27790,2019,4,150700,39.66896840874874
27792,2019,4,211400,64.59459211732356
27793,2019,4,330500,70.22335953207823
27794,2019,4,431200,72.68801079108148
27795,2019,4,320800,63.0989508331619
27796,2019,4,340600,64.5814215870628
27797,2019,4,340400,66.13338357196685
27798,2019,4,421100,73.9070815319978
27799,2019,4,632300,50.329198473282446
27800,2019,4,341000,63.857537882977546
27801,2019,4,420200,82.68148841563304
27802,2019,4,441300,75.9471573247769
27803,2019,4,230300,48.57714858818083
27804,2019,4,360800,74.58594735697194
27805,2019,4,220200,55.74696375943259
27806,2019,4,370100,77.33520744474603
27807,2019,4,370800,75.65566337172395
27809,2019,4,230800,45.98261709319169
27810,2019,4,330400,73.7587027027027
27811,2019,4,620200,54.828173374613
27812,2019,4,440700,67.10084860410774
27813,2019,4,410800,84.05220269926153
27814,2019,4,445200,72.62650602409639
27815,2019,4,620300,52.46942926147197
27816,2019,4,330700,65.6303275453828
27817,2019,4,210700,61.15214319359397
27818,2019,4,140500,80.59316075423457
27819,2019,4,140700,79.44293005103573
27820,2019,4,420800,73.5990735975296
27821,2019,4,421000,80.64910680349676
27822,2019,4,360200,63.200081916854394
27823,2019,4,360400,71.95678664109218
27824,2019,4,620900,49.850490872530855
27825,2019,4,653100,55.886918878886995
27826,2019,4,410200,79.81379422794717
27828,2019,4,650200,47.08478287312979
27829,2019,4,653000,52.52638343839306
27830,2019,4,530100,70.68515670573262
27832,2019,4,540100,59.213260744159214
27833,2019,4,451300,79.35505902192243
27834,2019,4,620100,58.25901437687399
27835,2019,4,131000,76.7338408717719
27837,2019,4,511100,63.49181717968286
27838,2019,4,530700,60.360477567191346
27839,2019,4,331100,62.3078036500944
27840,2019,4,320700,64.45033112582782
27841,2019,4,513400,60.01915452158957
27842,2019,4,211000,73.44151759386672
27843,2019,4,220400,56.46879971716457
27844,2019,4,371500,73.31913665743306
27845,2019,4,540400,56.27591294378559
27846,2019,4,530900,68.3429552936686
27847,2019,4,141000,77.26792730844794
27849,2019,4,622900,60.95299777942265
27850,2019,4,371300,69.01038427691405
27852,2019,4,450200,77.17172081829122
27853,2019,4,341500,68.5212925170068
27854,2019,4,520200,62.00850016776647
27855,2019,4,350800,69.4373388042204
27856,2019,4,621200,54.09739851237835
27857,2019,4,431300,74.58635566940812
27858,2019,4,510500,67.60701287172658
27859,2019,4,410300,71.3560844787127
27860,2019,4,411100,78.78590476190476
27861,2019,4,141100,69.90850127403289
27862,2019,4,340500,78.74701918092276
27863,2019,4,440900,68.48472012102874
27864,2019,4,511400,66.75528565002249
27865,2019,4,441400,75.37732500354963
27866,2019,4,510700,59.59656029838376
27867,2019,4,231000,51.84740326213062
27868,2019,4,540600,60.51185643338466
27869,2019,4,360100,81.21900452488688
27870,2019,4,511300,66.27885675515223
27871,2019,4,320100,76.23834526650755
27872,2019,4,450100,77.08984956615495
27873,2019,4,350700,66.20252107855414
27874,2019,4,320600,64.37703415081366
27875,2019,4,411300,71.19817251747432
27876,2019,4,511000,66.87619426751593
27877,2019,4,330200,65.019366809695
27878,2019,4,350900,62.88242806061638
27879,2019,4,533300,58.68166037735849
27880,2019,4,510400,71.57168352171327
27881,2019,4,211100,64.37626666666667
27882,2019,4,410400,76.24671779539841
27883,2019,4,620800,60.22345253222
27884,2019,4,360300,81.09124607927004
27885,2019,4,350300,67.30204434206738
27886,2019,4,410900,76.28829887218045
27887,2019,4,530800,68.9231400087137
27888,2019,4,230900,47.60615528823622
27889,2019,4,230200,43.274012638230644
27891,2019,4,522600,66.10254258928246
27892,2019,4,522700,61.13607286591824
27893,2019,4,522300,62.62426172937819
27894,2019,4,450700,71.82945403839966
27895,2019,4,130300,72.73120506884366
27896,2019,4,370200,62.80860681674351
27897,2019,4,441800,80.12133742911153
27898,2019,4,621000,59.3196832995765
27901,2019,4,530300,66.16766605166052
27902,2019,4,330800,64.47743352037082
27903,2019,4,350500,66.72360248447205
27904,2019,4,540200,59.01752732076378
27905,2019,4,371100,65.01895016107638
27906,2019,4,411200,70.36875642343269
27907,2019,4,350400,68.82732530120482
27908,2019,4,460200,53.654959950708566
27909,2019,4,350200,67.77555396711936
27910,2019,4,540500,57.767946807923636
27911,2019,4,440500,72.78733509234829
27912,2019,4,441500,66.44919659735349
27913,2019,4,611000,60.98166824246244
27914,2019,4,411400,69.99895008113009
27915,2019,4,310000,72.29393013680436
27916,2019,4,361100,66.02780422776614
27917,2019,4,440200,78.23757678973298
27918,2019,4,430500,71.49701421550495
27919,2019,4,330600,68.53841171136158
27920,2019,4,440300,69.82713085234094
27922,2019,4,210100,64.17344753747324
27923,2019,4,420300,64.71783702921506
27925,2019,4,130100,76.73460765981024
27926,2019,4,640200,66.03224288067781
27928,2019,4,230500,47.05501718080383
27929,2019,4,140600,71.9025374338743
27930,2019,4,220300,54.68351764086361
27931,2019,4,220700,50.11911886949294
27932,2019,4,320500,74.17972742759795
27933,2019,4,321300,61.30688532497287
27934,2019,4,341300,64.54770755885997
27935,2019,4,231200,47.82995921934168
27936,2019,4,421300,71.67304328815041
27937,2019,4,510900,62.17907766021162
27938,2019,4,654200,48.19053633534688
27940,2019,4,331000,63.680247196154724
27941,2019,4,140100,73.52359423565979
27942,2019,4,370900,76.77850792423656
27943,2019,4,321200,69.56470800288392
27944,2019,4,130200,84.89362597293318
27945,2019,4,120000,79.84954593798577
27947,2019,4,620500,55.185150911161735
27948,2019,4,211200,60.45085934759734
27950,2019,4,220500,60.937248401610226
27951,2019,4,150500,44.92530376670717
27952,2019,4,610200,66.67410482615465
27953,2019,4,340700,76.88205861329521
27954,2019,4,520600,69.05116110304789
27956,2019,4,650400,53.468039642379594
27959,2019,4,371000,60.584417868448824
27960,2019,4,370700,68.90699278770775
27961,2019,4,610500,73.409453125
27962,2019,4,330300,65.57285714285715
27964,2019,4,532600,65.67264025333765
27965,2019,4,150300,67.7942196531792
27966,2019,4,150900,52.476792174045954
27967,2019,4,650100,55.77969622225107
27968,2019,4,320200,78.03902327704245
27969,2019,4,340200,78.08613113025136
27970,2019,4,640300,58.00176035676564
27971,2019,4,450400,80.56951318275893
27974,2019,4,420100,88.5799727013277
27975,2019,4,620600,51.503076279792126
27976,2019,4,610100,68.09152576693327
27977,2019,4,630100,56.80235448005232
27978,2019,4,532800,73.82040178034404
27979,2019,4,152500,41.27894439777965
27981,2019,4,421200,75.672569291685
